_250m_16_days_VI_Quality_2010097_aid0001,aid0001,2010-04-07 00:00:00+00:00,12.0,,,,,,,84982.0,,,,,,,1859.0,,17.0,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,636.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_250m_16_days_VI_Quality_2010113_aid0001,aid0001,2010-04-23 00:00:00+00:00,8.0,56.0,,5.0,,,,79039.0,,108.0,,,,,6779.0,61.0,185.0,,,,,59.0,,,,,,,14.0,,,,,,,57.0,,,,,,214.0,,162.0,,,,,10.0,,8.0,,,,,,,,,,,,23.0,,,,,,,,,,,,,,,,,,,,,,,,,707.0,,,,,,,,,,,,,,,,,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_250m_16_days_VI_Quality_2010129_aid0001,aid0001,2010-05-09 00:00:00+00:00,,,,,,,,81811.0,,4145.0,,,,,903.0,,122.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,522.0,,,,,1.0,,,,,,,,,,,,25.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_250m_16_days_VI_Quality_2010145_aid0001,aid0001,2010-05-25 00:00:00+00:00,,4.0,,,,,,81950.0,,665.0,,,,,4152.0,,40.0,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,684.0,,12.0,,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_250m_16_days_VI_Quality_2010161_aid0001,aid0001,2010-06-10 00:00:00+00:00,,5.0,,7.0,,,,82595.0,,764.0,,,,,3238.0,,,,,,,,,,,,,,,,,,,,,157.0,,,,,,38.0,,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,659.0,,4.0,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_250m_16_days_VI_Quality_2010177_aid0001,aid0001,2010-06-26 00:00:00+00:00,,1441.0,,614.0,,,,71644.0,,645.0,,,,1.0,2581.0,,4037.0,,,,,,,,,,,,,,,,,,,2450.0,,15.0,,,2.0,1623.0,,688.0,,,,,184.0,6.0,67.0,5.0,,,,24.0,118.0,,,,,,,,,,,,,,,,,,,,,,,,,24.0,,,,,,323.0,,829.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,,,,,,,,,,,,,,,,,,119.0,,,,43.0,,18.0,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_250m_16_days_VI_Quality_2010193_aid0001,aid0001,2010-07-12 00:00:00+00:00,,8292.0,,1121.0,,,1.0,55974.0,,,,,,,4833.0,,1.0,,,,,456.0,,,,,,,12.0,,,8.0,,,,8411.0,,,,,1.0,4487.0,,9.0,,,,1.0,1056.0,38.0,175.0,110.0,,,,431.0,260.0,,,,,,,,,,,,,,,,,,,,,,,,17.0,82.0,,,,28.0,,680.0,,,,,,,,,,9.0,,,,,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246.0,,,,,,,,,,,,,,,,,,404.0,,,,126.0,,,,,80.0,88.0,,26.0,,,,,,,,,,,,,,,,,37.0,6.0,,,,,,,,,,,,,,,,,,,,,,
_250m_16_days_VI_Quality_2010209_aid0001,aid0001,2010-07-28 00:00:00+00:00,,15351.0,10.0,14290.0,,,1.0,12267.0,,88.0,,,,,2352.0,,1104.0,,,,,,153.0,74.0,411.0,,,,,11.0,90.0,242.0,,,,10368.0,,13.0,,,,8502.0,6.0,2912.0,67.0,,,2.0,656.0,612.0,370.0,807.0,,,,1320.0,4697.0,,,,,,147.0,628.0,,,515.0,1167.0,,,,80.0,,,,,94.0,717.0,,,315.0,1512.0,,,76.0,91.0,,513.0,,61.0,,,,161.0,24.0,,,6.0,,,,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.0,,,,60.0,,198.0,12.0,,24.0,14.0,50.0,,,,121.0,208.0,,94.0,,,,110.0,,759.0,5.0,,119.0,519.0,274.0,213.0,,,,25.0,,14.0,83.0,,122.0,,,114.0,11.0,,99.0,132.0,260.0,887.0,,,,,,19.0,,,,,,,,,,,,,,,,
_250m_16_days_VI_Quality_2010225_aid0001,aid0001,2010-08-13 00:00:00+00:00,,10140.0,274.0,14377.0,,,1.0,,,24012.0,,,,,71.0,,3351.0,,,,2.0,217.0,14.0,94.0,,,,,,20.0,446.0,51.0,,,,,,8204.0,,,,492.0,,8218.0,,,,5.0,574.0,128.0,1419.0,37.0,,,,1942.0,7009.0,,4.0,,,,,,,,,,,,10.0,212.0,,,,,,,,,126.0,276.0,,1.0,5.0,83.0,,,,799.0,,,,,163.0,,38.0,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0,,,,686.0,,15.0,,180.0,,54.0,46.0,,,,,,97.0,29.0,,,,897.0,,86.0,,1465.0,,,301.0,179.0,211.0,14.0,,,,,,,,,,,,66.0,,,,,123.0,10.0,,,,127.0,24.0,,,,,,,,,,,,,,,,,
_250m_16_days_VI_Quality_2010241_aid0001,aid0001,2010-08-29 00:00:00+00:00,42.0,16495.0,,4556.0,,,6.0,28249.0,,,,,,,4164.0,182.0,113.0,,,,,843.0,614.0,,4.0,,,,,9.0,,34.0,,,,8330.0,,,,,,6822.0,55.0,76.0,,,,,3619.0,305.0,223.0,357.0,,,4.0,4160.0,1326.0,,2.0,,,,411.0,5.0,,,86.0,,,,23.0,27.0,,,,,95.0,,,,572.0,293.0,,,,,,634.0,,,,,2.0,28.0,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,33.0,,115.0,,,,118.0,,,,116.0,133.0,15.0,,,,2.0,21.0,37.0,,306.0,,,1.0,1450.0,73.0,,,1.0,950.0,338.0,190.0,142.0,,,42.0,,,49.0,,,,,,62.0,4.0,,70.0,,106.0,380.0,,,,,,,,,,,,,,,,,,,,,,
_250m_16_days_VI_Quality_2010257_aid0001,aid0001,2010-09-14 00:00:00+00:00,,156.0,,39.0,,,,82433.0,,3358.0,,,,,145.0,,56.0,,,,,,,,,,,,,,,,,,,499.0,,80.0,,,,19.0,,51.0,,,,,,,,,,,,26.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,507.0,,,,,2.0,,,,,,,,,,,,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,113.0,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_250m_16_days_VI_Quality_2010273_aid0001,aid0001,2010-09-30 00:00:00+00:00,,,,,,,,86890.0,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601.0,,,,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_250m_16_days_VI_Quality_2010289_aid0001,aid0001,2010-10-16 00:00:00+00:00,,4.0,21.0,,,,,86512.0,,29.0,,,,,10.0,,64.0,,,,,,,,,,,,,,,,,,,110.0,,,,,,6.0,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,729.0,,,,,,,,,,,,,,,,,10.0,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_250m_16_days_VI_Quality_2010305_aid0001,aid0001,2010-11-01 00:00:00+00:00,,,,,,,,86874.0,,27.0,,,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,590.0,,,,,,,,,,,,,,,,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_250m_16_days_VI_Quality_2010321_aid0001,aid0001,2010-11-17 00:00:00+00:00,,4.0,,3.0,,,,83007.0,,44.0,,,,3.0,3807.0,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,637.0,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_250m_16_days_VI_Quality_2010337_aid0001,aid0001,2010-12-03 00:00:00+00:00,,,,,,,,86665.0,,27.0,,,,1.0,220.0,,42.0,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,4.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,522.0,,,,,,,,,,,,,,,,,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_250m_16_days_VI_Quality_2010353_aid0001,aid0001,2010-12-19 00:00:00+00:00,,,,,,,,81287.0,,5627.0,,62.0,,,116.0,,5.0,,10.0,,,,,,,,,,,,,,,,,4.0,,,,,,4.0,,,,,,,,,,,,,,,,,,35.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,354.0,,17.0,,,,,,,,,,,,,,,,,,,5.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_250m_16_days_VI_Quality_2011001_aid0001,aid0001,2011-01-01 00:00:00+00:00,311.0,70.0,170.0,33.0,,10.0,2.0,69921.0,,1330.0,,504.0,,1.0,6191.0,,2420.0,,82.0,,6.0,118.0,,284.0,,,,,9.0,12.0,,11.0,,,,393.0,,39.0,,,,405.0,,284.0,,4.0,,,11.0,,10.0,,,,,39.0,54.0,5.0,,5.0,10.0,4.0,24.0,19.0,16.0,,,,,,,,,4.0,,,16.0,11.0,,,,,,,,,,702.0,,6.0,,,,,,,,,,,,,,,16.0,,,,2349.0,,1144.0,5.0,44.0,,,,,24.0,33.0,10.0,,19.0,24.0,,,,,,,,13.0,,,,,,,,,,,,,28.0,,,,55.0,,,,,,,,,,14.0,,,,174.0,,24.0,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_250m_16_days_VI_Quality_2011017_aid0001,aid0001,2011-01-17 00:00:00+00:00,77.0,174.0,634.0,176.0,,,1.0,73935.0,,851.0,,,,,3224.0,15.0,1835.0,,,,5.0,328.0,59.0,1788.0,16.0,,,,37.0,23.0,28.0,21.0,,,,615.0,,26.0,,,,473.0,,109.0,,,,,55.0,15.0,20.0,5.0,,,,136.0,67.0,,2.0,6.0,,,154.0,1.0,,1.0,24.0,30.0,,,45.0,19.0,,20.0,5.0,,74.0,4.0,,,28.0,,,,,,,671.0,,101.0,,,,,,,,,,,,,,,18.0,,,,537.0,33.0,626.0,12.0,,,3.0,,,12.0,,,,99.0,98.0,,,,,,,,13.0,,,,,6.0,1.0,,,14.0,,,,19.0,,14.0,,5.0,,,,,,1.0,,,,27.0,,,,44.0,,,,,,,10.0,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_250m_16_days_VI_Quality_2011033_aid0001,aid0001,2011-02-02 00:00:00+00:00,68.0,671.0,240.0,226.0,,,,58227.0,,1546.0,,,,,16417.0,407.0,3436.0,,,,,159.0,53.0,334.0,,,,,,198.0,71.0,35.0,,,,654.0,,116.0,,,,1067.0,18.0,191.0,,,,,66.0,32.0,60.0,,,,,221.0,68.0,,,29.0,,,1061.0,69.0,,,170.0,12.0,,,38.0,4.0,,,,,126.0,,,,97.0,,,,,,,581.0,,,,,,,,,,,,,,6.0,,,6.0,,,,278.0,8.0,25.0,,,,,,,20.0,,,,58.0,31.0,,,,,,,28.0,,,17.0,,,,1.0,,,10.0,,4.0,,10.0,6.0,81.0,,19.0,5.0,1.0,,,4.0,37.0,,,,,,,,42.0,5.0,8.0,,,,,,,,,,,,28.0,,,,,,,,,21.0,,,,,,,,,,,4.0,,,,,,,,,,,,,,
_250m_16_days_VI_Quality_2011049_aid0001,aid0001,2011-02-18 00:00:00+00:00,273.0,1431.0,26.0,364.0,,,,61473.0,,,,,,,9137.0,40.0,96.0,,,,,248.0,8.0,312.0,2.0,,,,463.0,471.0,91.0,46.0,,,,2094.0,,,,,,1926.0,19.0,,,,,,431.0,173.0,276.0,,,,,328.0,221.0,,,,,,292.0,,,,43.0,91.0,,,228.0,69.0,,9.0,,,102.0,,,,142.0,44.0,,,,,,1014.0,,,,,2.0,,,,,,,,,,,,10.0,,,,3021.0,128.0,121.0,,,,,,,23.0,,,,1261.0,45.0,,,,,43.0,,19.0,14.0,,14.0,,,,,,4.0,136.0,,,,10.0,,,,,,9.0,,,,21.0,,,,122.0,,,,245.0,,,,,41.0,58.0,40.0,14.0,,,,,,10.0,,26.0,,,,4.0,,,12.0,,20.0,,,,,,,,,14.0,,,,19.0,,,,27.0,,8.0,,1.0,6.0,
_250m_16_days_VI_Quality_2011065_aid0001,aid0001,2011-03-06 00:00:00+00:00,84.0,298.0,228.0,26.0,,,,79499.0,,326.0,,,,,3186.0,,580.0,,,,,59.0,,191.0,4.0,,,,41.0,10.0,48.0,,,,,569.0,,11.0,,,,390.0,,130.0,,,,,4.0,,,6.0,,,,88.0,51.0,,,,,,,,,,29.0,,,,27.0,,,,,,10.0,,,,4.0,,,,,,,680.0,,,,,,,,,,,,,,,,,22.0,,,,459.0,14.0,170.0,,,,,,,,,,,82.0,18.0,,,,,,,21.0,,,,,,,,,,43.0,,,,14.0,,,,,,14.0,,,,,,,,61.0,,,,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_250m_16_days_VI_Quality_2011081_aid0001,aid0001,2011-03-22 00:00:00+00:00,61.0,89.0,1.0,62.0,,,,80668.0,,1106.0,,,,,3294.0,,531.0,,,,,20.0,,,,,,,42.0,,22.0,,,,,119.0,,,,,,87.0,,43.0,,,,,,,15.0,,,,,16.0,6.0,,,,,,,,,,,,,,8.0,6.0,,,,,,,,,,,,,,,,1030.0,,6.0,,,,,,,,,,,,,,,,,,,106.0,6.0,109.0,,,,,,,,,,,16.0,39.0,,,,,,,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_250m_16_days_VI_Quality_2011097_aid0001,aid0001,2011-04-07 00:00:00+00:00,28.0,4.0,300.0,2.0,,,,79093.0,,4006.0,,,,,1074.0,,1028.0,,,,,,,598.0,,,,,,,,,,,,,,98.0,,,,,,112.0,,,,,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,718.0,,,,,,,,,,,,,,,,,37.0,,,,39.0,,366.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_250m_16_days_VI_Quality_2011113_aid0001,aid0001,2011-04-23 00:00:00+00:00,,42.0,145.0,8.0,,,,48957.0,,2017.0,,,,,34960.0,,449.0,,,,,,,28.0,,,,,10.0,,8.0,,,,,,,,,,,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,817.0,,,,,,,,,,,,,,,,,8.0,,,,28.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_250m_16_days_VI_Quality_2011129_aid0001,aid0001,2011-05-09 00:00:00+00:00,,,7.0,,,,,86411.0,,10.0,,,,,423.0,,77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,578.0,,,,,,,,,,,,,,,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_250m_16_days_VI_Quality_2011145_aid0001,aid0001,2011-05-25 00:00:00+00:00,,100.0,,34.0,,,,45945.0,,1363.0,,,,,38091.0,,357.0,,,,,,,,,,,,,,4.0,,,,,366.0,,82.0,,,,198.0,,123.0,,,,,21.0,,,,,,,9.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,799.0,,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_250m_16_days_VI_Quality_2011161_aid0001,aid0001,2011-06-10 00:00:00+00:00,,941.0,16.0,329.0,,,,62737.0,,340.0,,,,,18574.0,,1021.0,,,,,6.0,,13.0,,,,,,,8.0,7.0,,,,554.0,,,,,,1076.0,,393.0,,,,,163.0,24.0,80.0,102.0,,,,42.0,20.0,,,,,,,5.0,,,,8.0,,,,,,,,,,4.0,,,,,,,,,,1065.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_250m_16_days_VI_Quality_2011177_aid0001,aid0001,2011-06-26 00:00:00+00:00,,5963.0,,2290.0,,,3.0,20219.0,,,,,,,31614.0,,1621.0,,,,,140.0,,10368.0,,,,,,,317.0,3.0,,,,1458.0,,,,,1.0,7260.0,,215.0,,,,,1589.0,23.0,1746.0,11.0,,,5.0,183.0,662.0,,,,,,,,,,,,,,,81.0,,,,,,,,,,18.0,,,,,,866.0,,314.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,20.0,,,,,43.0,3.0,,,,,,,,49.0,,,,,427.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_250m_16_days_VI_Quality_2011193_aid0001,aid0001,2011-07-12 00:00:00+00:00,,23207.0,,6556.0,,,2.0,3069.0,,,,,,,15407.0,56.0,,,,,,4337.0,655.0,153.0,,,,1.0,,8.0,65.0,220.0,,,,759.0,,,,,1.0,15925.0,150.0,,,,,3.0,4860.0,1269.0,303.0,581.0,,,2.0,1915.0,1846.0,,,,,,214.0,,,,375.0,32.0,,,10.0,89.0,,,,,482.0,,,,538.0,568.0,,,10.0,13.0,,639.0,,,,,,87.0,,,9.0,,,,,,,,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,,,,167.0,19.0,,,16.0,41.0,13.0,,,,,,102.0,,28.0,,,,560.0,87.0,,,1.0,142.0,592.0,177.0,338.0,3.0,,,,,,,24.0,,,,14.0,,,227.0,,206.0,300.0,3.0,,,,,,,,,,,,,,,,,,,,,
_250m_16_days_VI_Quality_2011209_aid0001,aid0001,2011-07-28 00:00:00+00:00,,20271.0,,10070.0,,,6.0,,,,,,,,2190.0,,46.0,,,,,10527.0,83.0,139.0,273.0,,,,35.0,6.0,,18.0,,,,,,,,,,1787.0,,,,,,1.0,13597.0,1859.0,1144.0,1020.0,,,7.0,8817.0,4348.0,,2.0,,,,,,,,145.0,830.0,,,5.0,27.0,,,,,65.0,,,,2555.0,2402.0,,2.0,255.0,183.0,,135.0,,,,,,272.0,61.0,,13.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.0,8.0,,,,,24.0,18.0,18.0,,,,,,230.0,,,,,1847.0,378.0,414.0,198.0,,,,,,,,21.0,,,19.0,32.0,,,,,705.0,189.0,,,,,,,,,,,,5.0,,,,,,,,,,
_250m_16_days_VI_Quality_2011225_aid0001,aid0001,2011-08-13 00:00:00+00:00,,16052.0,,12469.0,,,8.0,1644.0,,12.0,,,,,5844.0,,3033.0,,,,3.0,90.0,,494.0,,,,1.0,,,747.0,58.0,,,,891.0,,28.0,,,,11453.0,,4416.0,,,,8.0,3218.0,909.0,4079.0,199.0,,,13.0,4694.0,11407.0,,6.0,,,,32.0,,,,,,,,14.0,499.0,,,,,91.0,10.0,,,666.0,947.0,,1.0,54.0,329.0,,87.0,,183.0,,,,136.0,282.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.0,,34.0,,,,77.0,,17.0,,,,37.0,,,,26.0,87.0,95.0,,41.0,,,,528.0,,260.0,,,232.0,164.0,409.0,29.0,1.0,,,,,53.0,,12.0,,,,75.0,,,8.0,,124.0,13.0,,,,,,56.0,,,,,,,,,,,,,,,,
_250m_16_days_VI_Quality_2011241_aid0001,aid0001,2011-08-29 00:00:00+00:00,,16416.0,34.0,3018.0,,,6.0,18245.0,,,,,,1.0,14948.0,162.0,450.0,,,,,262.0,501.0,1240.0,,,,,,25.0,379.0,38.0,,,,2712.0,,,,,2.0,12077.0,109.0,570.0,,,,8.0,1371.0,659.0,1098.0,132.0,,,2.0,3388.0,2101.0,,5.0,,,,1045.0,,,,412.0,12.0,,,21.0,208.0,,,,,363.0,,,,537.0,247.0,,,,,,664.0,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.0,,,,286.0,,,,51.0,18.0,74.0,20.0,,22.0,16.0,6.0,22.0,,177.0,,,,1509.0,43.0,74.0,,2.0,348.0,176.0,284.0,257.0,,,,,,159.0,,19.0,15.0,,11.0,4.0,,,172.0,,93.0,112.0,,,,,,,,,,,,,,,,,,,,,,
_250m_16_days_VI_Quality_2011257_aid0001,aid0001,2011-09-14 00:00:00+00:00,,1281.0,,198.0,,,2.0,65141.0,,1125.0,,,,,11451.0,,205.0,,,,,210.0,,13.0,,,,,,,12.0,,,,,2305.0,,21.0,,,,3201.0,,341.0,,,,5.0,151.0,,54.0,,,,1.0,438.0,198.0,,1.0,,,,,,,,,59.0,,,,12.0,,,,,,,,,6.0,11.0,,,,,,613.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254.0,,5.0,,,,,,,,,,,,,,,,114.0,,,,82.0,,15.0,,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_250m_16_days_VI_Quality_2011273_aid0001,aid0001,2011-09-30 00:00:00+00:00,,,,,,,,86340.0,,41.0,,,,,275.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,810.0,,26.0,,,,,,,,,,,,,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_250m_16_days_VI_Quality_2011289_aid0001,aid0001,2011-10-16 00:00:00+00:00,,,,,,,,85445.0,,120.0,,,,,1457.0,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,488.0,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_250m_16_days_VI_Quality_2011305_aid0001,aid0001,2011-11-01 00:00:00+00:00,,,,,,,,86565.0,,113.0,,,,,180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,645.0,,,,,,,,,,,,,,,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_250m_16_days_VI_Quality_2011321_aid0001,aid0001,2011-11-17 00:00:00+00:00,,,,,,,,76671.0,,115.0,,,,,10182.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,545.0,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_250m_16_days_VI_Quality_2011337_aid0001,aid0001,2011-12-03 00:00:00+00:00,,,,,,,,85795.0,,219.0,,,,1.0,895.0,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,569.0,,6.0,,,,,,,,,,,,,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_250m_16_days_VI_Quality_2011353_aid0001,aid0001,2011-12-19 00:00:00+00:00,,7.0,,,,,,42804.0,,113.0,,102.0,,,42699.0,3.0,173.0,,178.0,,3.0,14.0,,171.0,,,,,,,,,,,,231.0,,8.0,,,,24.0,,8.0,,6.0,,,,,,,,,,43.0,5.0,7.0,,10.0,,,62.0,,14.0,,,,,,2.0,,,,,,,,,,,,,,,,,811.0,,,,,,,,,,,,,,,,,10.0,,,,,,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
